[2]delta_1,[2]delta_2,[2]delta_3,[2]delta_4,[2]theta_1,[2]theta_2,[2]theta_3,[2]theta_4,[2]alpha_1,[2]alpha_2,[2]alpha_3,[2]alpha_4,[2]beta_1,[2]beta_2,[2]beta_3,[2]beta_4,[2]beta_5,[2]beta_6,[2]beta_7,[2]beta_8,[2]beta_9,[2]beta_10,[2]beta_11,[2]beta_12,[2]beta_13,[2]beta_14,[2]beta_15,[2]beta_16,[2]beta_17,[2]beta_18,[2]timestamp
11.723955410258327,20.690872275414346,7.883419510471818,8.387461546601997,2.7696420975721696,9.133792853320266,8.44472101214647,6.159109818965896,3.4279808726140364,16.40035137169898,33.11830060054069,8.473995318662165,3.718521394502075,14.553783063030355,10.287702112772278,4.068329349046285,18.39937970903625,15.844933677852403,10.602985216086443,13.584979353870505,16.969614452100405,8.84702008775982,20.472482362342262,10.528920558367645,7.799256215126714,5.39597775449535,1.1044618884859794,11.43881010502797,5.9036659969394485,3.2496813278147445,740438.3431307798
14.16820413637145,21.31860605122872,7.703099115763294,0.6288503471078472,7.814876380883774,8.514567280194147,7.858856837168252,3.249184057418674,5.090469311790869,12.833311172222688,32.43272699006056,18.40731550046865,5.968062684531349,11.819959573325425,8.646748772326152,12.346874362501174,24.378591827449824,8.497905863485487,0.9568861851408543,8.28075769880507,13.822236817284285,10.436313091753208,37.54596982716486,36.02869759173565,4.17368566772822,4.225261025951363,6.378929177001168,18.782507610580826,22.841194187730533,9.493041097669954,740439.1057528767
6.497463824408112,8.89582972305393,5.458275482689572,4.629971557032024,6.096711604995016,1.7430208680981143,13.286924428022704,10.280693000890427,1.6012727183931794,17.675713103889024,33.20945106056318,6.2278038943601866,12.898161086240698,23.15094053537036,12.966813924515389,14.963196255021577,23.980709042222223,10.464807612411082,4.88529756631726,10.026520483578073,15.149812844974694,8.381712195998432,15.081470183442134,22.913014834143997,29.16462457375386,6.074397312768809,5.051752903946427,10.292679485174748,9.169090355895323,2.8076247083436527,740439.8733272024
14.893921801418717,21.58066817726847,7.715385298865512,4.373975115006101,5.066304787612713,4.810068855218308,3.542521869416348,6.805153260926355,12.71185854269538,21.78573371562875,36.85930048130871,21.956834196627234,8.586997736913126,10.217604343004695,19.140884643818627,9.926256559490131,23.09342569781815,27.834920658401725,15.851129221997683,8.396559562223683,26.450614489431285,16.58339568069534,19.98312911360257,18.905488853155962,19.218408216274153,4.937291183693151,12.079292729822832,9.746380342587155,6.192510591947172,16.340064054450405,740440.6767027583
13.442991970810116,21.384256624014053,6.890930511905993,6.9393928988179345,6.786338730580833,10.595194557019875,12.912373138323971,11.053560355130246,11.470287782219009,7.794242416151188,23.961394209422572,11.027650255913427,4.543106606431217,20.37562681338769,3.471181392237555,20.582030653820816,27.804291787624578,26.408152678675297,11.8758845642275,12.963814197339916,21.402263364426577,18.163754125721727,6.576459803561774,33.016326369373225,39.31433685640912,7.88960288885192,7.041670452418738,20.174470036286472,20.038237397848654,3.013472237830051,740441.3955057925
0.8943774979333767,2.327627698390188,5.044293488662272,5.428326752638626,4.850446860694425,3.5158561613851176,3.2355338891501404,8.126624819556518,3.741855135673529,10.305048425702271,10.144948817288737,14.068811712104425,8.894139863622623,2.477486475703998,2.4992836313503006,23.41091213035041,64.37872437144158,36.046725279444665,6.109673295494082,3.54572502464849,1.6674546175179654,23.583123277850376,16.408721141413285,7.404125148589077,6.6012867742889165,5.170677465990627,6.99060864355143,14.451305731508553,24.728838638680237,8.871648337264723,740435.7128806973
2.3444258351927676,2.3392523212372116,1.1544002110473406,3.966559049756213,8.371646465574875,5.325895947605555,0.47211975056400884,3.7689794390439104,4.4064000373741115,2.332838773474971,9.100179703971806,6.868034189539776,7.534731072126098,9.920754066530197,4.986082646899853,28.055933405385446,65.16870525239395,36.33668419707028,2.8252015152735037,1.602642338593213,3.249177282535199,25.65236247031882,24.61061945750854,9.23081779210477,12.948849708775995,13.47122466316516,10.134726719072702,9.065040511421456,19.899107449612313,6.3423165978918945,740436.7138107612
4.033791679982754,2.8357889674732086,2.0595039525077223,2.3603569974296907,9.292056198246705,10.088277512642085,10.848527938113719,12.474415654282902,11.835544582120908,7.245605395451834,5.271682353310648,3.667637335410435,4.573709162651872,0.45282441507576304,3.2385463318541734,24.02271673302436,65.28256350026565,34.89040744929738,4.267345637242448,5.332012322213224,10.570919807402401,30.79595299187706,17.282349954534826,5.744322944801521,4.522412677154818,8.423455927300537,7.722589621862231,12.69058868631909,25.478039483635257,8.905150414495408,740437.7125115846
1.8176042174447957,2.628338043256864,2.737691884809697,3.0735613853363617,6.547576882206838,5.751659795965166,9.989671944093331,10.369930765861467,1.6856808615999974,1.8764883489797046,6.0377639506862195,8.036142066360707,9.989698542447625,8.38611796895585,3.7837540266037495,19.372309387348682,57.46712344457731,33.241752707800515,0.57177075235978,6.100089249753317,4.499462173280549,27.052552620072344,17.390940575777243,5.868352796569609,11.012205781968653,9.78105976867758,12.803782159906397,13.215544737527726,23.321216488173867,10.269154458537509,740438.710324168
0.6641938518414134,1.7220818160822011,4.996791921457605,5.705743540526202,3.1705405035051593,2.482604771524183,4.643652176415286,6.023253642249717,1.7071196931133557,2.1391097971168147,10.603141159458474,16.19402936123584,12.811952373159944,4.740558056289376,6.175500499668723,30.592458911740135,66.87399388673474,36.246402884966784,4.784357920662423,1.3440545257037981,4.92367168568278,31.9940372296198,28.373673488355532,9.785137450446713,10.768160689864827,12.463363579586424,5.457417185198616,9.27987292420983,23.553224343099302,9.950955585465639,740439.713034411
3.4243726090369617,4.47218925276881,1.1050712322934404,4.022881564228458,7.457826462818728,5.188081082489234,5.054338410987442,6.549360618089038,4.243221781869489,6.131418926194104,8.81366730803194,17.437185996777607,11.827271926482508,7.403287582349928,3.2308507334706325,23.300308519118868,66.62050043870572,39.1794309557148,4.4023644986041965,3.574426728144786,10.93892222933444,28.345488253295787,14.79090855565236,7.238698529207445,9.356257201174566,4.744039635828198,4.613795162717919,11.625827027851678,17.924434851072096,6.258190515368367,740440.7309612024
1.2739656749285464,3.6135149854526762,6.967100629739411,4.864026856619918,3.6818976466622195,0.059014932029073215,5.221920499036479,8.19022936754081,5.71524112233432,5.986814239642863,11.544269909075615,11.647076010779868,2.3904000915401964,6.358373068066419,5.52375201147462,22.64361042736496,64.38652501036876,39.32525586260122,8.217818847837886,3.3481992436677515,9.759633445843535,30.1877701732616,20.09293842881317,9.473643367434956,9.390525622942846,8.777248683814873,7.777851768608535,12.630229557289226,22.476965306365315,6.779230275211896,740441.7106942642
4.715318982753221,5.187870873759603,1.8537202848531489,3.3722086887034557,6.52143570665736,3.9204806664854446,7.801139950285502,6.3624815262480485,0.8568067631602821,3.0852903167949286,8.355025356282413,4.811298779721376,5.484692243883682,7.710573096870083,5.6610137423140365,25.26561706024931,62.064806225609566,31.65256405970643,2.0561765616239858,7.713381911802447,6.607735944439622,31.01581887198566,27.012672311174594,12.198385562142585,13.176197153127735,5.751645683240091,2.3664294690959724,10.727739580184357,15.871125629788565,6.451140787055908,740442.7165811682
1.867855545843125,2.207259237887773,3.5163101674745034,9.18271294667575,7.396396496517828,3.3287351626441968,7.270217968813402,12.10604337486671,4.638223651768169,1.110799166426818,6.965352695667779,8.173661309009304,6.8477701803790225,3.3833591359386914,8.560771625440053,15.437141675138209,52.65627357282714,30.166064106084043,6.789668478388038,4.819203761725264,5.070380063495487,25.123078989944464,16.578111728055163,3.17302608169731,8.085944868496165,7.935796311154363,4.71282869911802,6.947751035721209,13.680130389468436,6.420674125700067,740443.7117724568
6.591326459406142,9.64981383856223,9.782811426789747,6.472720258644247,9.712226867816257,10.3494558360006,2.8762018937620946,6.824095167363252,4.699716767546328,8.722011237796046,10.550484485752404,10.522033689540313,7.171024466448397,8.171196563330819,0.6332834854723097,25.959438124659194,57.56647630291584,33.40368393801756,10.607252590534383,6.604447323212739,9.019849496903534,20.998882029275684,17.537277012715073,6.441556610919586,5.482713843700219,4.403489509467871,7.728592909694165,6.277124990525794,21.078890005502565,13.212140999701857,740444.7122796087
